cat,1,Grey,1,7,1,1,3,1,1,9,0.301423866301775,0.0873992943670601,0.628491257084534,0.241131201852113,0.174869468202814
dog,1,Brown,0,1,1,1,2,1,1,17,0.785159920342267,0.297495538368821,0.827307837549597,0.691475339466706,0.949147269362584
cat,1,Spotted,1,7,0,1,10,0,1,6,0.052288816543296,0.621996674919501,0.105837844545022,0.211840371368453,0.76519174920395
dog,1,Spotted,1,4,1,1,2,0,1,3,0.227353962603956,0.773130366578698,0.315447106258944,0.929214448435232,0.873307442292571
cat,1,Grey,0,5,1,1,8,1,1,6,0.838627990800887,0.963585185119882,0.459169685607776,0.691694148117676,0.0603143011685461
cat,1,Spotted,1,6,1,1,8,0,1,19,0.455551522318274,0.197856322396547,0.0402524441014975,0.794428000692278,0.751752671319991
dog,1,Grey,1,3,1,1,2,1,1,18,0.308348543243483,0.288411180721596,0.168095465982333,0.911018609534949,0.0319550656713545
dog,1,Grey,0,3,1,1,2,1,1,19,0.309299459913746,0.764234036905691,0.669051098404452,0.820331541122869,0.0590565479360521
dog,1,Grey,1,1,0,1,2,1,1,7,0.618152375100181,0.890231481520459,0.596207215683535,0.474436658201739,0.808512382442132
cat,1,White,1,7,0,1,3,0,1,12,0.0126634950283915,0.715379734523594,0.142245383001864,0.62780511775054,0.85368451452814
cat,1,Spotted,1,7,1,1,3,0,1,20,0.368955039419234,0.964648787630722,0.614266572985798,0.692326014628634,0.704442993504927
dog,1,Spotted,1,1,1,1,2,1,1,3,0.372650507837534,0.252788207726553,0.884439766407013,0.767807899275795,0.820748852798715
cat,1,Grey,1,7,1,1,5,0,1,13,0.380498817190528,0.473167558899149,0.409160328796133,0.767597016412765,0.0740318056195974
dog,1,Spotted,0,10,1,1,2,1,0,5,0.42888370831497,0.0307788292411715,0.65002364339307,0.24420831608586,0.292055062251166
dog,1,Grey,1,1,1,1,2,1,0,1,0.231965145329013,0.510317519539967,0.255385583732277,0.258794815978035,0.525216950336471
dog,1,Brown,0,3,1,1,2,1,0,2,0.204951342660934,0.309300447814167,0.515600608661771,0.860428457381204,0.672893188195303
cat,1,Black,1,6,1,1,5,0,1,2,0.935114378575236,0.749940078705549,0.303850601892918,0.0953084407374263,0.715812969952822
dog,1,Brown,0,2,1,1,2,0,0,17,0.407453985186294,0.407790746539831,0.323587129358202,0.276130035286769,0.967826062114909
cat,1,Black,1,8,1,1,5,1,1,20,0.633306782692671,0.406809158157557,0.970101730665192,0.602012830320746,0.937148506520316
cat,1,White,1,7,1,1,5,0,1,16,0.751985116396099,0.327351637883112,0.126500189071521,0.619194409111515,0.766954089514911
cat,1,Black,1,5,0,1,5,0,1,19,0.307802315335721,0.0820115613751113,0.599037326406687,0.0663419470656663,0.406945421360433
dog,1,Black,0,3,1,1,2,1,1,14,0.683291163993999,0.404482193291187,0.62847743416205,0.0746739148162305,0.42888117977418
dog,1,Brown,0,3,1,1,3,1,0,9,0.934835415100679,0.495692915981635,0.42928188922815,0.337488837074488,0.0815783343277872
dog,1,Spotted,0,2,1,1,2,1,1,13,0.869452496990561,0.530987305333838,0.789423395879567,0.12935360125266,0.740280104335397
dog,1,Grey,0,4,1,0,2,1,1,1,0.730457346420735,0.72300392203033,0.704160494962707,0.670095505192876,0.0497911751735955
dog,1,Brown,1,2,1,0,2,1,0,5,0.208533596945927,0.0830614813603461,0.293652194319293,0.60470832278952,0.245587713317946
dog,1,Brown,0,6,1,1,2,0,0,16,0.879722835961729,0.876876253401861,0.238760574487969,0.654261658666655,0.741328852484003
dog,1,White,1,5,1,0,2,0,1,14,0.87364416802302,0.803893119562417,0.965317986207083,0.54922645050101,0.555227000731975
dog,1,Grey,0,1,1,1,2,1,1,10,0.575544138904661,0.310295667964965,0.11467408016324,0.637829789891839,0.575294077163562
dog,1,Spotted,0,4,1,1,2,1,1,15,0.35111525747925,0.884289501002058,0.455544445896521,0.0293896023649722,0.598901136312634
dog,1,Brown,0,4,1,1,2,1,0,20,0.22403955203481,0.340359049616382,0.0925968780647963,0.783198330085725,0.625223750248551
dog,1,Brown,1,1,1,1,2,1,1,14,0.208410491934046,0.33042230270803,0.12830679747276,0.618981584208086,0.820496294647455
cat,1,Black,1,6,1,1,5,0,1,10,0.438843165524304,0.690113625489175,0.258991800714284,0.388120722491294,0.853757864329964
dog,1,Brown,1,3,1,1,8,1,0,7,0.370559552684426,0.86538120592013,0.466441855765879,0.537928023841232,0.853599684778601
dog,1,Spotted,0,2,1,1,2,1,1,2,0.169664312154055,0.60086859180592,0.772638983791694,0.451053544646129,0.234712846809998
dog,1,White,0,3,1,1,2,1,1,1,0.441440482856706,0.369860439561307,0.063965278910473,0.53982582455501,0.888439651578665
dog,1,Spotted,0,1,1,1,2,1,1,8,0.436892112251371,0.0277925741393119,0.428649685811251,0.166638154769316,0.0106266459915787
cat,1,Grey,1,7,1,1,3,0,1,6,0.659160435199738,0.412228746106848,0.981717365328223,0.866208337713033,0.402185200247914
cat,1,White,1,6,0,1,8,0,1,3,0.733937047654763,0.198011069558561,0.680023710941896,0.430594646604732,0.492364424513653
dog,1,Spotted,0,3,1,1,2,1,0,5,0.37204353325069,0.847947504837066,0.159354239702225,0.536678625969216,0.481346575776115
dog,1,White,1,1,1,1,3,1,1,9,0.0124965405557305,0.0473705877084285,0.537648238707334,0.995254458859563,0.864469478372484
cat,1,Spotted,1,10,1,1,3,0,1,9,0.963331301696599,0.803170192986727,0.720082052517682,0.409009707160294,0.123339852783829
dog,1,Spotted,0,4,1,1,2,1,1,5,0.900432748254389,0.761454852530733,0.140294283162802,0.108047019923106,0.801938677905127
dog,1,Brown,1,2,1,1,2,1,1,20,0.289782105246559,0.32439407100901,0.23699801764451,0.403548735426739,0.964419065974653
cat,1,White,1,7,1,1,5,0,1,3,0.225206245901063,0.0240039564669132,0.308113431325182,0.413837984669954,0.676458680070937
dog,1,Grey,0,1,1,1,2,1,0,5,0.272092697676271,0.115921814460307,0.384186817100272,0.647847606102005,0.176204605959356
dog,1,White,1,1,1,1,2,1,1,17,0.00668691983446479,0.0386458912398666,0.25302786519751,0.236541234422475,0.616952149197459
cat,1,Spotted,1,6,1,1,3,0,1,19,0.227408234262839,0.428404403617606,0.225664102938026,0.72300783242099,0.915302498731762
dog,1,White,1,2,1,1,2,1,1,3,0.592843217775226,0.524397074477747,0.104660242563114,0.302268292056397,0.663974563824013
dog,1,Grey,0,4,1,1,2,1,1,5,0.984889975516126,0.940558463335037,0.227962928824127,0.454497153172269,0.367700967239216
dog,1,Grey,0,4,1,0,2,1,0,3,0.745759435696527,0.0732381397392601,0.0479194424115121,0.333492262754589,0.182335465680808
cat,1,Black,1,8,1,1,5,0,1,1,0.108556305989623,0.951630110153928,0.475346321007237,0.343986592488363,0.567144867731258
dog,1,Brown,1,3,1,1,2,1,0,17,0.517522887093946,0.0588510418310761,0.207221335265785,0.60774405207485,0.0836543722543865
cat,1,Black,1,7,0,1,3,0,1,14,0.626999710453674,0.0348063826095313,0.559932716190815,0.973323310725391,0.292344833957031
dog,1,White,1,1,1,1,2,1,1,5,0.978899396723136,0.139293428743258,0.132473722565919,0.482774259056896,0.465145745314658
dog,1,Brown,0,4,1,1,2,1,0,16,0.551334061659873,0.862643994390965,0.708340842276812,0.933667164528742,0.80444229952991
dog,1,White,1,3,1,1,2,1,1,17,0.459170801797882,0.506651982665062,0.846733722835779,0.319714343640953,0.76523313485086
dog,1,Brown,0,2,0,1,2,1,1,20,0.481354935793206,0.362485675839707,0.858266358962283,0.0666564379353076,0.0748658659867942
dog,0,White,1,1,1,0,3,1,0,18,0.945683553116396,0.821871549589559,0.567845331504941,0.864503868389875,0.482193541713059
cat,1,Black,1,6,1,1,5,0,1,10,0.240760394372046,0.527978622587398,0.613033956149593,0.943947283783928,0.405405505793169
cat,1,White,1,8,1,1,5,0,0,18,0.851353231817484,0.84740504832007,0.14149023219943,0.989367132540792,0.785801811842248
dog,1,Brown,1,1,1,1,2,1,0,4,0.867083587218076,0.410505541367456,0.228627369273454,0.510005145100877,0.621922193560749
dog,1,Brown,0,5,1,1,2,1,1,18,0.257804130902514,0.388965313788503,0.110967907356098,0.921391647076234,0.145712148398161
cat,1,Grey,1,7,0,1,3,1,1,20,0.400587502168491,0.613175225444138,0.575085835298523,0.658773340750486,0.952149105025455
cat,1,Grey,1,10,1,1,5,0,0,3,0.466386795509607,0.163643125444651,0.311574487248436,0.19385996949859,0.764585004420951
dog,1,Brown,1,4,1,1,2,1,1,19,0.395470990333706,0.0209509949199855,0.652523810509592,0.334841664182022,0.9064086813014
cat,1,Black,1,10,1,1,5,0,1,20,0.107482616556808,0.139848312130198,0.0290657803416252,0.17228217725642,0.346088822232559
cat,0,Spotted,0,7,1,1,5,0,1,6,0.145364659372717,0.469128153286874,0.284715705551207,0.176782886963338,0.760874934960157
dog,1,Grey,1,2,1,1,3,1,1,18,0.712551138363779,0.658173164585605,0.393527731765062,0.441233194433153,0.723035594681278
dog,1,Grey,1,1,1,1,2,1,0,2,0.993638604879379,0.0667813331820071,0.458755110856146,0.730183674721047,0.206538727739826
cat,1,Spotted,1,8,1,0,5,0,1,2,0.0885644997470081,0.0033986393827945,0.57838234025985,0.486954535124823,0.638083107769489
dog,0,Brown,0,2,1,1,2,1,1,1,0.479719209717587,0.929009376792237,0.706096506910399,0.733125692466274,0.996100448071957
dog,1,Brown,0,1,1,1,2,1,0,18,0.482104086317122,0.570410167099908,0.507327231345698,0.429513835348189,0.491431885631755
dog,1,Spotted,1,3,1,0,2,1,1,7,0.0298060141503811,0.641986621543765,0.23339883540757,0.561861272901297,0.97364879027009
cat,1,Grey,1,5,0,1,3,0,1,18,0.163809823803604,0.902331824880093,0.472896510269493,0.525474281748757,0.330315676983446
dog,1,Brown,1,3,1,1,2,1,1,7,0.235694176517427,0.0995231089182198,0.116802606498823,0.379826422547922,0.0658460794948041
dog,1,Grey,0,3,1,1,2,1,1,1,0.1745844502002,0.354798414744437,0.352874236181378,0.347321205073968,0.0393630631733686
dog,1,White,0,3,1,1,2,1,1,4,0.966313290176913,0.99294287757948,0.823622592492029,0.294604453025386,0.0521491691470146
dog,1,Grey,1,5,1,1,2,1,0,2,0.911892652511597,0.641676333965734,0.686255531618372,0.547566478606313,0.0653645109850913
dog,1,Brown,0,5,1,0,2,1,1,2,0.859883026452735,0.450704409042373,0.290775091620162,0.157210028730333,0.153393249260262
dog,1,Black,1,8,1,1,2,1,0,3,0.886470687575638,0.485258907079697,0.880853253882378,0.917787866899744,0.619060114491731
dog,1,Brown,1,2,1,1,2,1,0,5,0.520668437238783,0.34572240896523,0.971157291671261,0.257643684744835,0.565741797443479
dog,1,Spotted,0,8,1,1,2,1,1,1,0.45577143621631,0.0880480501800776,0.405311746755615,0.245506727835163,0.921793711138889
dog,1,White,0,1,1,1,2,1,1,8,0.617712083738297,0.216000752290711,0.174983539385721,0.824766796315089,0.762246523285285
dog,1,Spotted,0,2,1,0,2,1,0,18,0.434155391529202,0.322303274879232,0.0598628525622189,0.199781771516427,0.404350076802075
dog,1,White,1,2,1,1,2,1,0,16,0.106663090642542,0.560940082883462,0.000222214730456471,0.718822792638093,0.867517391918227
dog,1,Spotted,0,1,1,1,2,1,0,19,0.562136760912836,0.484064919874072,0.194990240270272,0.702301202574745,0.0245089586824179
dog,1,Grey,1,2,1,1,2,1,1,1,0.319058744935319,0.798103495268151,0.9238769011572,0.962815082166344,0.123986782040447
dog,1,Brown,1,1,1,1,10,1,0,4,0.540822490584105,0.42536211409606,0.0717216318007559,0.174728804035112,0.219474571058527
dog,1,Grey,0,1,1,1,2,1,0,17,0.292295644525439,0.108137627132237,0.0442300245631486,0.108698721975088,0.911036735633388
dog,1,Grey,1,2,1,1,2,0,1,3,0.526357004186139,0.0292811980471015,0.988887641811743,0.64304895256646,0.111130309058353
dog,1,Brown,1,3,1,1,2,0,1,15,0.384035800117999,0.545601506950334,0.948260799283162,0.00336821284145117,0.433767255861312
dog,1,Brown,1,3,1,1,2,1,0,1,0.982550144661218,0.375432155327871,0.675579241011292,0.0118322265334427,0.732152142794803
dog,1,Brown,1,1,1,1,2,1,1,19,0.770216851728037,0.719866524450481,0.432567042531446,0.528558049350977,0.353952105855569
dog,1,Brown,1,7,0,1,2,1,0,16,0.157211591955274,0.178812111029401,0.2989294717554,0.914444875670597,0.93652166123502
dog,1,Grey,0,1,1,1,2,1,1,19,0.0798951943870634,0.575011088047177,0.542938900412992,0.527860054047778,0.0514473984949291
dog,1,Grey,0,4,1,0,2,1,1,1,0.111609244951978,0.875481265829876,0.544614645652473,0.892940833000466,0.892891358816996
cat,1,Spotted,0,7,0,1,8,0,1,2,0.26919228467159,0.898926002439111,0.965706181479618,0.813206292456016,0.421126728411764
dog,1,Grey,0,2,1,1,2,1,0,2,0.574104150990024,0.411860035499558,0.197465661214665,0.604949374916032,0.57769120275043
cat,1,Spotted,1,3,0,1,10,0,0,1,0.315036153187975,0.389772592112422,0.68535299343057,0.269059577025473,0.434833335224539
cat,1,White,1,6,1,1,5,1,1,20,0.0491673431824893,0.518364364281297,0.938407230190933,0.884098480688408,0.412882277742028
cat,1,White,1,5,1,1,5,1,1,20,0.410916697233915,0.953310260782018,0.789366514421999,0.0510505747515708,0.476969907758757
dog,1,White,0,1,1,0,8,1,1,7,0.562826963374391,0.884975685272366,0.705700238468125,0.459314481122419,0.164576506707817
dog,1,Brown,0,3,1,1,2,0,1,18,0.383163724793121,0.386658636853099,0.341513896128163,0.0565041853114963,0.970695182215422
cat,1,White,1,10,0,1,3,0,1,17,0.108477382455021,0.673281341791153,0.660984371323138,0.0325588826090097,0.93549099448137
dog,1,Grey,1,2,1,1,2,1,1,18,0.698074560845271,0.789293649140745,0.998256887309253,0.860535263083875,0.170223382068798
dog,1,Brown,0,5,1,1,2,1,1,8,0.75625062524341,0.0673515568487346,0.302743521751836,0.197646945947781,0.416433642851189
dog,1,White,0,5,1,0,2,1,0,3,0.693961930228397,0.557464508572593,0.904862140538171,0.0760650008451194,0.885654482059181
dog,1,White,0,1,1,0,2,1,1,19,0.170027406187728,0.510532505344599,0.82257165433839,0.195215152576566,0.261575711192563
dog,1,Spotted,0,1,1,1,2,1,1,3,0.624481089180335,0.702823323663324,0.781730249058455,0.814049259526655,0.107414382742718
dog,1,Brown,0,2,1,1,2,1,0,7,0.332744467770681,0.413913758471608,0.507005328778177,0.974970568204299,0.0263753805775195
dog,1,Brown,0,1,1,1,2,1,1,18,0.849341329419985,0.0181712976191193,0.987154595553875,0.172716910252348,0.17386180232279
dog,1,Brown,0,2,1,1,2,1,1,17,0.974737911717966,0.530911807902157,0.315312425373122,0.197915140772238,0.881338404957205
dog,1,Grey,0,3,1,1,2,1,0,3,0.599797101458535,0.0874581881798804,0.594978566979989,0.891175956930965,0.615449572680518
cat,1,White,1,7,1,1,5,0,1,6,0.994032154791057,0.994481389876455,0.525445062667131,0.0269523325841874,0.876196536934003
dog,1,White,1,4,1,1,2,0,1,10,0.0106547470204532,0.772768418537453,0.0412050834856927,0.0776781782042235,0.33522176835686
dog,1,Brown,0,10,1,1,2,1,0,19,0.825644731288776,0.59410372748971,0.2887590280734,0.247746373293921,0.65609755483456
dog,1,White,1,1,1,1,2,1,0,9,0.766780912410468,0.588577469112352,0.984392211539671,0.408639911562204,0.698218132602051
cat,1,White,1,5,1,1,8,0,1,2,0.142860770924017,0.0701323330868036,0.27890798333101,0.248901261715218,0.81492072949186
dog,1,Brown,0,1,1,1,2,1,0,19,0.287082477705553,0.800273732049391,0.477095437468961,0.0591832881327718,0.8839283620473
dog,1,Brown,0,3,1,1,2,1,0,17,0.00918830628506839,0.168308392632753,0.227055685827509,0.290774718625471,0.617949134903029
dog,1,Grey,0,2,1,1,2,1,0,18,0.50362583855167,0.307727079838514,0.757284068269655,0.885324728908017,0.125897248741239
dog,1,Grey,1,2,1,1,2,1,1,19,0.338142006192356,0.590458482736722,0.70260940073058,0.150590818142518,0.646060771774501
dog,1,White,0,2,1,1,2,1,1,9,0.836214006878436,0.249853796791285,0.758933985140175,0.672291278606281,0.560989124001935
cat,1,White,1,6,1,1,5,0,0,3,0.350983606884256,0.585257491795346,0.438537525711581,0.624077867716551,0.334490780252963
dog,1,Brown,1,3,1,1,2,1,1,20,0.695742631331086,0.929867119994015,0.365557540440932,0.463022028794512,0.0598833709955215
dog,1,Spotted,0,10,1,1,2,1,1,10,0.714541322086006,0.153794505167753,0.939316796371713,0.647831362206489,0.819054719991982
dog,1,White,0,3,1,1,2,1,1,20,0.199052586220205,0.580893725622445,0.0941782249137759,0.454266406362876,0.540575047256425
dog,1,Grey,0,5,1,0,2,1,1,2,0.0498497493099421,0.968906534835696,0.0358025138266385,0.845536070875823,0.91910622920841
cat,1,Black,1,8,1,1,3,1,1,3,0.951748800696805,0.358321700245142,0.840717042796314,0.843982064630836,0.171005138428882
cat,1,Grey,1,7,1,1,5,0,1,20,0.138355939649045,0.630461267661303,0.219395677559078,0.981309827882797,0.526964023476467
cat,1,Black,1,7,1,1,5,1,1,8,0.746814745943993,0.988586423452944,0.806826390791684,0.658151593990624,0.045257885241881
dog,1,Brown,1,1,1,0,2,1,0,5,0.669408060144633,0.980777776101604,0.224990505725145,0.920835077995434,0.335193309467286
dog,1,Spotted,0,1,0,0,2,1,0,19,0.496171010890976,0.846951642073691,0.736431811703369,0.142107471590862,0.486392728518695
dog,1,Spotted,1,5,1,1,2,1,1,20,0.824384416919202,0.0989412670023739,0.245311894221231,0.092599909985438,0.423972819931805
dog,1,Brown,0,8,1,1,2,1,0,17,0.248948493972421,0.539167188107967,0.0510245931800455,0.134622354060411,0.717314445413649
dog,1,Brown,0,4,1,1,3,1,0,12,0.458546866197139,0.533082530833781,0.0182554479688406,0.33577131992206,0.131763427052647
dog,1,White,1,2,1,1,2,1,1,13,0.103954007616267,0.842012913664803,0.955949884606525,0.762207671301439,0.652718762867153
dog,1,Brown,0,8,1,0,2,1,1,3,0.746576426085085,0.605378177715465,0.202096381457523,0.145331500563771,0.880074117332697
dog,1,Grey,1,8,1,1,2,0,1,20,0.630043537123129,0.626642914256081,0.0353115897160023,0.19834780972451,0.401809841161594
dog,1,Brown,0,2,1,1,2,1,1,1,0.987984687322751,0.343996501062065,0.727268205024302,0.571575857466087,0.825077189598233
cat,1,White,1,10,0,1,5,0,1,18,0.217289794702083,0.170050316723064,0.0275010939221829,0.994041325990111,0.302479026839137
cat,1,White,1,7,1,1,5,0,1,9,0.349544781493023,0.756500824354589,0.00639396323822439,0.758917069528252,0.0416315931361169
dog,1,Grey,0,10,1,1,2,1,1,8,0.13412176631391,0.354862834792584,0.155121322954074,0.832556215813383,0.309925563167781
cat,1,White,1,9,1,1,3,0,1,3,0.933576985262334,0.668280450627208,0.218017535051331,0.900942944688722,0.825178487924859
dog,1,Brown,1,1,1,1,2,1,0,3,0.750626049004495,0.359601542586461,0.801888535730541,0.473057521739975,0.181340743089095
dog,1,White,1,3,1,0,2,1,1,18,0.946421648841351,0.118876001564786,0.970364434877411,0.613265548134223,0.416475577279925
cat,1,Brown,1,8,1,1,8,0,0,16,0.853709239279851,0.897929314291105,0.0261544354725629,0.151278285775334,0.658198116347194
dog,1,White,0,2,1,1,3,1,0,4,0.721500824205577,0.514734269818291,0.868279690155759,0.540636031422764,0.193220483371988
cat,1,Spotted,1,6,1,1,3,0,1,18,0.139354046434164,0.344096577027813,0.508217721246183,0.613649408798665,0.397772890748456
dog,1,Grey,0,1,1,1,2,1,1,2,0.410753016592935,0.572968237567693,0.951023772358894,0.568835811223835,0.208469454199076
dog,1,Spotted,0,2,1,1,2,1,1,5,0.61227637110278,0.20383405755274,0.496173535473645,0.244561783503741,0.0937252212315798
cat,1,Grey,1,5,0,1,10,0,1,8,0.988835706142709,0.260402627056465,0.908944094087929,0.365127585129812,0.132969354046509
dog,1,Spotted,0,2,1,1,2,1,1,19,0.125530711142346,0.136979694245383,0.167601863853633,0.295692591927946,0.411152298096567
dog,1,Grey,0,4,1,0,2,1,1,6,0.00784868723712862,0.205896187806502,0.15778174996376,0.352614755509421,0.517221689224243
dog,1,Grey,0,2,1,1,2,1,1,4,0.653543310938403,0.0239194966852665,0.544207113794982,0.864409740781412,0.396497898967937
cat,1,Black,1,4,0,1,5,0,1,9,0.99328560824506,0.440346440300345,0.936336363200098,0.452065199846402,0.455104617401958
cat,1,Grey,1,10,0,1,3,1,0,2,0.125952122034505,0.723568662535399,0.972883719718084,0.681771853705868,0.793598512653261
dog,1,Spotted,1,1,1,1,2,1,1,17,0.980622073402628,0.193929805886,0.50500241224654,0.848579460754991,0.750856031663716
dog,1,White,1,2,1,1,2,1,0,7,0.330738506279886,0.0801696928683668,0.534053767565638,0.273255619918928,0.520822702208534
dog,1,Brown,1,1,1,1,10,1,1,5,0.847809621365741,0.0651338265743107,0.184905498754233,0.614627705421299,0.424860436934978
dog,1,Spotted,0,5,1,1,2,1,1,13,0.204822594998404,0.285103562520817,0.114986170083284,0.303530078148469,0.135834376327693
dog,1,Brown,1,5,0,1,2,1,0,16,0.432710589375347,0.181803587358445,0.981209316989407,0.159518373897299,0.389564067823812
dog,1,Grey,0,2,1,1,2,1,1,2,0.914351089857519,0.627007989445701,0.480110161704943,0.299379802774638,0.795974979875609
dog,1,Brown,1,3,1,0,2,1,0,17,0.690317078726366,0.843784710625187,0.222884884569794,0.60461459052749,0.405513392295688
dog,1,White,1,1,1,1,2,1,1,2,0.13281911984086,0.0672900674398988,0.554201230173931,0.836547642247751,0.179360185284168
cat,1,White,1,7,0,1,5,0,1,2,0.917423927923664,0.413001448614523,0.171288331970572,0.0362143269740045,0.406472123228014
dog,1,Grey,1,3,1,1,2,1,0,13,0.297163998242468,0.837456157431006,0.945145347155631,0.731262004002929,0.906068069627509
dog,1,Brown,0,4,1,1,2,1,1,8,0.613893679575995,0.361140249529853,0.120902683585882,0.304538661148399,0.489760549273342
dog,1,Brown,0,8,1,1,2,1,1,17,0.572815163526684,0.423005239106715,0.31575139821507,0.99234534916468,0.0227106588426977
dog,1,Spotted,1,1,1,1,2,0,1,3,0.677702510962263,0.709547636797652,0.8333165331278,0.425904880510643,0.136778567917645
cat,1,Grey,1,8,0,1,5,0,1,18,0.942579553695396,0.665192148648202,0.927189295180142,0.801223367452621,0.340053561143577
dog,1,Spotted,1,5,1,1,2,1,1,6,0.429692795034498,0.243335455423221,0.660030786413699,0.954009867738932,0.819478297838941
dog,1,Grey,1,1,1,1,2,1,1,5,0.372117424849421,0.920012942980975,0.520608449820429,0.308891647960991,0.902304754126817
cat,1,Grey,1,9,0,1,5,0,0,9,0.442041656235233,0.706114878877997,0.413160990690812,0.0328095331788063,0.0972168147563934
dog,1,White,0,3,1,1,2,1,0,15,0.129938838537782,0.304898206144571,0.248934112722054,0.0115960838738829,0.902404193999246
cat,1,Black,1,10,1,1,3,1,0,15,0.756573629798368,0.970234035281464,0.617135701002553,0.43474229099229,0.455370649462566
dog,1,Grey,0,1,1,1,2,1,1,1,0.960598530480638,0.432243427494541,0.0116203711368144,0.515629447763786,0.815630085533485
dog,1,Spotted,0,2,1,1,2,1,0,16,0.730356269748881,0.034491467056796,0.67700417409651,0.971878082491457,0.934847923927009
dog,1,Brown,0,1,1,1,2,1,0,19,0.651999385561794,0.493102294392884,0.318445313256234,0.990097293397412,0.124928212724626
dog,1,Brown,0,2,1,1,2,1,1,13,0.609726934228092,0.0897327726706862,0.351657059974968,0.288566841045395,0.584365253336728
dog,1,Spotted,1,2,1,1,2,1,1,4,0.388114289846271,0.554644044488668,0.186982265906408,0.231106282444671,0.788789588492364
dog,1,Spotted,0,1,1,1,2,1,0,3,0.0274047299753875,0.248571805190295,0.184675442054868,0.57532670814544,0.881460306001827
dog,1,Spotted,0,4,1,1,2,1,0,12,0.785653353435919,0.837353018112481,0.639040480833501,0.352699768031016,0.428086031926796
dog,1,Grey,0,5,1,0,2,1,1,4,0.521702656522393,0.736236959695816,0.209726508008316,0.146748910425231,0.883523337077349
dog,1,Brown,0,3,1,1,2,1,1,1,0.822755463654175,0.419926845468581,0.111535270931199,0.032207201467827,0.912528791697696
dog,1,Grey,0,1,0,1,2,1,1,9,0.138792671728879,0.140367636224255,0.64940431388095,0.590350999496877,0.492174849146977
dog,1,Brown,0,10,1,1,2,0,0,8,0.173141068546101,0.822919771773741,0.189069009153172,0.376920094713569,0.901739389402792
dog,1,Spotted,1,2,1,1,2,1,0,17,0.668180314125493,0.377661326667294,0.387165296822786,0.482693928293884,0.136951245134696
dog,1,Brown,1,3,1,1,2,1,0,13,0.975104949437082,0.647495632758364,0.505595560884103,0.794151067035273,0.108689741464332
cat,1,Grey,1,7,0,1,3,0,1,17,0.628843356622383,0.312955236062407,0.835236225044355,0.924733547726646,0.579472575336695
cat,1,Black,1,7,1,1,5,1,1,20,0.349495073780417,0.556720828171819,0.52136303531006,0.862743229605258,0.254002337809652
dog,1,Grey,1,3,1,1,2,0,0,2,0.542371345218271,0.341237770859152,0.479019916150719,0.0424212568905205,0.521100312238559
cat,1,Grey,1,7,1,1,5,0,1,17,0.403378842631355,0.587582229170948,0.83780030021444,0.268452571472153,0.236419380409643
dog,1,Brown,0,3,1,1,2,1,0,15,0.110266976524144,0.119774554856122,0.296070547075942,0.107622758951038,0.582601350033656
dog,1,Brown,0,4,1,1,2,0,0,3,0.465753415366635,0.334643581649289,0.0725310798734426,0.05141741479747,0.657283564796671
dog,0,Brown,0,3,1,1,2,1,0,5,0.629921921761706,0.462936343625188,0.319816049188375,0.0349026203621179,0.999118177685887
